  8.609470000000e-001  3.726460000000e+000  1.693960000000e+000
  1.382320000000e+000  2.801760000000e+000  2.793620000000e+000
  1.508680000000e+000  3.511860000000e+000  4.145160000000e+000
  2.015920000000e+000  2.599190000000e+000  5.266480000000e+000
 -1.340880000000e-001  4.121540000000e+000  1.952270000000e+000
  1.537810000000e+000  4.582850000000e+000  1.550630000000e+000
  7.740670000000e-001  3.200420000000e+000  7.306730000000e-001
  7.060440000000e-001  1.934990000000e+000  2.895010000000e+000
  2.366850000000e+000  2.398910000000e+000  2.498340000000e+000
  5.253390000000e-001  3.925730000000e+000  4.430020000000e+000
  2.192480000000e+000  4.372330000000e+000  4.039280000000e+000
  1.333300000000e+000  1.737230000000e+000  5.370690000000e+000
  3.000320000000e+000  2.186590000000e+000  4.983280000000e+000
  3.245660000000e+000  2.169610000000e+000  1.020000000000e+001
  2.753590000000e+000  3.103320000000e+000  9.094120000000e+000
  2.633670000000e+000  2.396880000000e+000  7.740030000000e+000
  2.137590000000e+000  3.313490000000e+000  6.616820000000e+000
  4.236120000000e+000  1.756750000000e+000  9.951110000000e+000
  2.552040000000e+000  1.325260000000e+000  1.034000000000e+001
  3.333660000000e+000  2.695760000000e+000  1.116310000000e+001
  3.446380000000e+000  3.957720000000e+000  9.001480000000e+000
  1.772710000000e+000  3.523060000000e+000  9.377340000000e+000
  3.617580000000e+000  1.980020000000e+000  7.461080000000e+000
  1.946300000000e+000  1.538000000000e+000  7.838780000000e+000
  2.827110000000e+000  4.169770000000e+000  6.514460000000e+000
  1.155140000000e+000  3.733040000000e+000  6.896320000000e+000
  4.878380000000e+000  4.827810000000e+000  2.133470000000e+000
  5.399700000000e+000  3.903700000000e+000  3.233660000000e+000
  5.525190000000e+000  4.613990000000e+000  4.585170000000e+000
  6.032430000000e+000  3.701490000000e+000  5.706600000000e+000
  3.883090000000e+000  5.222600000000e+000  2.391210000000e+000
  5.554930000000e+000  5.684410000000e+000  1.989980000000e+000
  4.792070000000e+000  4.301270000000e+000  1.170400000000e+000
  4.723800000000e+000  3.036630000000e+000  3.334960000000e+000
  6.384560000000e+000  3.501280000000e+000  2.938890000000e+000
  4.541580000000e+000  5.027420000000e+000  4.869710000000e+000
  6.208710000000e+000  5.474710000000e+000  4.479540000000e+000
  5.349870000000e+000  2.839500000000e+000  5.810890000000e+000
  7.016880000000e+000  3.288940000000e+000  5.423460000000e+000
  7.264290000000e+000  3.270620000000e+000  1.063910000000e+001
  6.772040000000e+000  4.204980000000e+000  9.533840000000e+000
  6.650570000000e+000  3.498910000000e+000  8.179700000000e+000
  6.154160000000e+000  4.415820000000e+000  7.056910000000e+000
  8.254120000000e+000  2.856860000000e+000  1.038920000000e+001
  6.570010000000e+000  2.426900000000e+000  1.077960000000e+001
  7.353730000000e+000  3.796520000000e+000  1.160220000000e+001
  7.465400000000e+000  5.058890000000e+000  9.440850000000e+000
  5.791680000000e+000  4.625350000000e+000  9.817910000000e+000
  7.634040000000e+000  3.081560000000e+000  7.899890000000e+000
  5.962760000000e+000  2.640430000000e+000  8.278800000000e+000
  6.843600000000e+000  5.272160000000e+000  6.954500000000e+000
  5.171730000000e+000  4.835220000000e+000  7.336660000000e+000
  8.897830000000e+000  5.929110000000e+000  2.573840000000e+000
  9.418910000000e+000  5.004310000000e+000  3.673560000000e+000
  9.544920000000e+000  5.714450000000e+000  5.025110000000e+000
  1.005230000000e+001  4.802010000000e+000  6.146520000000e+000
  7.902600000000e+000  6.323900000000e+000  2.831820000000e+000
  9.574570000000e+000  6.785690000000e+000  2.431070000000e+000
  8.811530000000e+000  5.403310000000e+000  1.610370000000e+000
  8.742630000000e+000  4.137520000000e+000  3.774750000000e+000
  1.040350000000e+001  4.601510000000e+000  3.378470000000e+000
  8.561470000000e+000  6.128120000000e+000  5.309880000000e+000
  1.022860000000e+001  6.575040000000e+000  4.919300000000e+000
  9.369660000000e+000  3.940070000000e+000  6.251020000000e+000
  1.103660000000e+001  4.389390000000e+000  5.863290000000e+000
  1.128310000000e+001  4.372140000000e+000  1.107950000000e+001
  1.079150000000e+001  5.306130000000e+000  9.973690000000e+000
  1.067040000000e+001  4.599750000000e+000  8.619700000000e+000
  1.017420000000e+001  5.516540000000e+000  7.496700000000e+000
  1.227300000000e+001  3.958050000000e+000  1.083020000000e+001
  1.058860000000e+001  3.528640000000e+000  1.122020000000e+001
  1.137230000000e+001  4.898530000000e+000  1.204240000000e+001
  1.148500000000e+001  6.159900000000e+000  9.880670000000e+000
  9.811060000000e+000  5.726720000000e+000  1.025720000000e+001
  1.165390000000e+001  4.182380000000e+000  8.340220000000e+000
  9.982580000000e+000  3.741270000000e+000  8.718790000000e+000
  1.086380000000e+001  6.372720000000e+000  7.394140000000e+000
  9.191880000000e+000  5.936250000000e+000  7.776360000000e+000
  1.291550000000e+001  7.029420000000e+000  3.015260000000e+000
  1.343750000000e+001  6.105190000000e+000  4.115020000000e+000
  1.356350000000e+001  6.815230000000e+000  5.466610000000e+000
  1.407090000000e+001  5.902680000000e+000  6.587920000000e+000
  1.192020000000e+001  7.423900000000e+000  3.273460000000e+000
  1.359170000000e+001  7.886240000000e+000  2.871750000000e+000
  1.282890000000e+001  6.503090000000e+000  2.052090000000e+000
  1.276170000000e+001  5.238000000000e+000  4.216440000000e+000
  1.442220000000e+001  5.702970000000e+000  3.819680000000e+000
  1.258000000000e+001  7.228790000000e+000  5.751560000000e+000
  1.424710000000e+001  7.675870000000e+000  5.360940000000e+000
  1.338820000000e+001  5.040820000000e+000  6.692530000000e+000
  1.505520000000e+001  5.489920000000e+000  6.304650000000e+000
  1.530200000000e+001  5.474740000000e+000  1.152120000000e+001
  1.480990000000e+001  6.408010000000e+000  1.041500000000e+001
  1.468910000000e+001  5.701080000000e+000  9.061270000000e+000
  1.419290000000e+001  6.617450000000e+000  7.937960000000e+000
  1.629220000000e+001  5.061180000000e+000  1.127220000000e+001
  1.460810000000e+001  4.630830000000e+000  1.166220000000e+001
  1.539080000000e+001  6.001600000000e+000  1.248390000000e+001
  1.550300000000e+001  7.262070000000e+000  1.032160000000e+001
  1.382930000000e+001  6.828300000000e+000  1.069840000000e+001
  1.567270000000e+001  5.283750000000e+000  8.782030000000e+000
  1.400140000000e+001  4.842540000000e+000  9.160600000000e+000
  1.488250000000e+001  7.473590000000e+000  7.835120000000e+000
  1.321060000000e+001  7.037290000000e+000  8.217490000000e+000
  1.693370000000e+001  8.130670000000e+000  3.457820000000e+000
  1.745550000000e+001  7.206740000000e+000  4.557970000000e+000
  1.758110000000e+001  7.917300000000e+000  5.909320000000e+000
  1.808840000000e+001  7.005080000000e+000  7.030960000000e+000
  1.593830000000e+001  8.525030000000e+000  3.715570000000e+000
  1.760990000000e+001  8.987580000000e+000  3.314400000000e+000
  1.684760000000e+001  7.604160000000e+000  2.494720000000e+000
  1.677980000000e+001  6.339580000000e+000  4.659550000000e+000
